,inkml,img,lg,symlg
10733,/train/INKML/CROHME2019_val/RIT_2014_159.inkml,/train/IMG_rendering/RIT_2014_159.png,/train/LG/CROHME2019_val/RIT_2014_159.lg,/train/SymLG/CROHME2019_val/RIT_2014_159.lg
10734,/train/INKML/CROHME2019_val/RIT_2014_16.inkml,/train/IMG_rendering/RIT_2014_16.png,/train/LG/CROHME2019_val/RIT_2014_16.lg,/train/SymLG/CROHME2019_val/RIT_2014_16.lg
10735,/train/INKML/CROHME2019_val/RIT_2014_160.inkml,/train/IMG_rendering/RIT_2014_160.png,/train/LG/CROHME2019_val/RIT_2014_160.lg,/train/SymLG/CROHME2019_val/RIT_2014_160.lg
10736,/train/INKML/CROHME2019_val/RIT_2014_161.inkml,/train/IMG_rendering/RIT_2014_161.png,/train/LG/CROHME2019_val/RIT_2014_161.lg,/train/SymLG/CROHME2019_val/RIT_2014_161.lg
10737,/train/INKML/CROHME2019_val/RIT_2014_162.inkml,/train/IMG_rendering/RIT_2014_162.png,/train/LG/CROHME2019_val/RIT_2014_162.lg,/train/SymLG/CROHME2019_val/RIT_2014_162.lg
10738,/train/INKML/CROHME2019_val/RIT_2014_163.inkml,/train/IMG_rendering/RIT_2014_163.png,/train/LG/CROHME2019_val/RIT_2014_163.lg,/train/SymLG/CROHME2019_val/RIT_2014_163.lg
10739,/train/INKML/CROHME2019_val/RIT_2014_164.inkml,/train/IMG_rendering/RIT_2014_164.png,/train/LG/CROHME2019_val/RIT_2014_164.lg,/train/SymLG/CROHME2019_val/RIT_2014_164.lg
10740,/train/INKML/CROHME2019_val/RIT_2014_165.inkml,/train/IMG_rendering/RIT_2014_165.png,/train/LG/CROHME2019_val/RIT_2014_165.lg,/train/SymLG/CROHME2019_val/RIT_2014_165.lg
10741,/train/INKML/CROHME2019_val/RIT_2014_166.inkml,/train/IMG_rendering/RIT_2014_166.png,/train/LG/CROHME2019_val/RIT_2014_166.lg,/train/SymLG/CROHME2019_val/RIT_2014_166.lg
10742,/train/INKML/CROHME2019_val/RIT_2014_167.inkml,/train/IMG_rendering/RIT_2014_167.png,/train/LG/CROHME2019_val/RIT_2014_167.lg,/train/SymLG/CROHME2019_val/RIT_2014_167.lg
10743,/train/INKML/CROHME2019_val/RIT_2014_168.inkml,/train/IMG_rendering/RIT_2014_168.png,/train/LG/CROHME2019_val/RIT_2014_168.lg,/train/SymLG/CROHME2019_val/RIT_2014_168.lg
10744,/train/INKML/CROHME2019_val/RIT_2014_169.inkml,/train/IMG_rendering/RIT_2014_169.png,/train/LG/CROHME2019_val/RIT_2014_169.lg,/train/SymLG/CROHME2019_val/RIT_2014_169.lg
10745,/train/INKML/CROHME2019_val/RIT_2014_17.inkml,/train/IMG_rendering/RIT_2014_17.png,/train/LG/CROHME2019_val/RIT_2014_17.lg,/train/SymLG/CROHME2019_val/RIT_2014_17.lg
10746,/train/INKML/CROHME2019_val/RIT_2014_170.inkml,/train/IMG_rendering/RIT_2014_170.png,/train/LG/CROHME2019_val/RIT_2014_170.lg,/train/SymLG/CROHME2019_val/RIT_2014_170.lg
10747,/train/INKML/CROHME2019_val/RIT_2014_171.inkml,/train/IMG_rendering/RIT_2014_171.png,/train/LG/CROHME2019_val/RIT_2014_171.lg,/train/SymLG/CROHME2019_val/RIT_2014_171.lg
10748,/train/INKML/CROHME2019_val/RIT_2014_172.inkml,/train/IMG_rendering/RIT_2014_172.png,/train/LG/CROHME2019_val/RIT_2014_172.lg,/train/SymLG/CROHME2019_val/RIT_2014_172.lg
10749,/train/INKML/CROHME2019_val/RIT_2014_173.inkml,/train/IMG_rendering/RIT_2014_173.png,/train/LG/CROHME2019_val/RIT_2014_173.lg,/train/SymLG/CROHME2019_val/RIT_2014_173.lg
10750,/train/INKML/CROHME2019_val/RIT_2014_174.inkml,/train/IMG_rendering/RIT_2014_174.png,/train/LG/CROHME2019_val/RIT_2014_174.lg,/train/SymLG/CROHME2019_val/RIT_2014_174.lg
10751,/train/INKML/CROHME2019_val/RIT_2014_175.inkml,/train/IMG_rendering/RIT_2014_175.png,/train/LG/CROHME2019_val/RIT_2014_175.lg,/train/SymLG/CROHME2019_val/RIT_2014_175.lg
10752,/train/INKML/CROHME2019_val/RIT_2014_176.inkml,/train/IMG_rendering/RIT_2014_176.png,/train/LG/CROHME2019_val/RIT_2014_176.lg,/train/SymLG/CROHME2019_val/RIT_2014_176.lg
10753,/train/INKML/CROHME2019_val/RIT_2014_177.inkml,/train/IMG_rendering/RIT_2014_177.png,/train/LG/CROHME2019_val/RIT_2014_177.lg,/train/SymLG/CROHME2019_val/RIT_2014_177.lg
10754,/train/INKML/CROHME2019_val/RIT_2014_178.inkml,/train/IMG_rendering/RIT_2014_178.png,/train/LG/CROHME2019_val/RIT_2014_178.lg,/train/SymLG/CROHME2019_val/RIT_2014_178.lg
10755,/train/INKML/CROHME2019_val/RIT_2014_179.inkml,/train/IMG_rendering/RIT_2014_179.png,/train/LG/CROHME2019_val/RIT_2014_179.lg,/train/SymLG/CROHME2019_val/RIT_2014_179.lg
10756,/train/INKML/CROHME2019_val/RIT_2014_18.inkml,/train/IMG_rendering/RIT_2014_18.png,/train/LG/CROHME2019_val/RIT_2014_18.lg,/train/SymLG/CROHME2019_val/RIT_2014_18.lg
10757,/train/INKML/CROHME2019_val/RIT_2014_180.inkml,/train/IMG_rendering/RIT_2014_180.png,/train/LG/CROHME2019_val/RIT_2014_180.lg,/train/SymLG/CROHME2019_val/RIT_2014_180.lg
10758,/train/INKML/CROHME2019_val/RIT_2014_181.inkml,/train/IMG_rendering/RIT_2014_181.png,/train/LG/CROHME2019_val/RIT_2014_181.lg,/train/SymLG/CROHME2019_val/RIT_2014_181.lg
10759,/train/INKML/CROHME2019_val/RIT_2014_182.inkml,/train/IMG_rendering/RIT_2014_182.png,/train/LG/CROHME2019_val/RIT_2014_182.lg,/train/SymLG/CROHME2019_val/RIT_2014_182.lg
10760,/train/INKML/CROHME2019_val/RIT_2014_183.inkml,/train/IMG_rendering/RIT_2014_183.png,/train/LG/CROHME2019_val/RIT_2014_183.lg,/train/SymLG/CROHME2019_val/RIT_2014_183.lg
10761,/train/INKML/CROHME2019_val/RIT_2014_184.inkml,/train/IMG_rendering/RIT_2014_184.png,/train/LG/CROHME2019_val/RIT_2014_184.lg,/train/SymLG/CROHME2019_val/RIT_2014_184.lg
10762,/train/INKML/CROHME2019_val/RIT_2014_185.inkml,/train/IMG_rendering/RIT_2014_185.png,/train/LG/CROHME2019_val/RIT_2014_185.lg,/train/SymLG/CROHME2019_val/RIT_2014_185.lg
10763,/train/INKML/CROHME2019_val/RIT_2014_186.inkml,/train/IMG_rendering/RIT_2014_186.png,/train/LG/CROHME2019_val/RIT_2014_186.lg,/train/SymLG/CROHME2019_val/RIT_2014_186.lg
10764,/train/INKML/CROHME2019_val/RIT_2014_187.inkml,/train/IMG_rendering/RIT_2014_187.png,/train/LG/CROHME2019_val/RIT_2014_187.lg,/train/SymLG/CROHME2019_val/RIT_2014_187.lg
10765,/train/INKML/CROHME2019_val/RIT_2014_188.inkml,/train/IMG_rendering/RIT_2014_188.png,/train/LG/CROHME2019_val/RIT_2014_188.lg,/train/SymLG/CROHME2019_val/RIT_2014_188.lg
10766,/train/INKML/CROHME2019_val/RIT_2014_189.inkml,/train/IMG_rendering/RIT_2014_189.png,/train/LG/CROHME2019_val/RIT_2014_189.lg,/train/SymLG/CROHME2019_val/RIT_2014_189.lg
10767,/train/INKML/CROHME2019_val/RIT_2014_19.inkml,/train/IMG_rendering/RIT_2014_19.png,/train/LG/CROHME2019_val/RIT_2014_19.lg,/train/SymLG/CROHME2019_val/RIT_2014_19.lg
10768,/train/INKML/CROHME2019_val/RIT_2014_190.inkml,/train/IMG_rendering/RIT_2014_190.png,/train/LG/CROHME2019_val/RIT_2014_190.lg,/train/SymLG/CROHME2019_val/RIT_2014_190.lg
10769,/train/INKML/CROHME2019_val/RIT_2014_191.inkml,/train/IMG_rendering/RIT_2014_191.png,/train/LG/CROHME2019_val/RIT_2014_191.lg,/train/SymLG/CROHME2019_val/RIT_2014_191.lg
10770,/train/INKML/CROHME2019_val/RIT_2014_192.inkml,/train/IMG_rendering/RIT_2014_192.png,/train/LG/CROHME2019_val/RIT_2014_192.lg,/train/SymLG/CROHME2019_val/RIT_2014_192.lg
10771,/train/INKML/CROHME2019_val/RIT_2014_193.inkml,/train/IMG_rendering/RIT_2014_193.png,/train/LG/CROHME2019_val/RIT_2014_193.lg,/train/SymLG/CROHME2019_val/RIT_2014_193.lg
10772,/train/INKML/CROHME2019_val/RIT_2014_194.inkml,/train/IMG_rendering/RIT_2014_194.png,/train/LG/CROHME2019_val/RIT_2014_194.lg,/train/SymLG/CROHME2019_val/RIT_2014_194.lg
10773,/train/INKML/CROHME2019_val/RIT_2014_195.inkml,/train/IMG_rendering/RIT_2014_195.png,/train/LG/CROHME2019_val/RIT_2014_195.lg,/train/SymLG/CROHME2019_val/RIT_2014_195.lg
10774,/train/INKML/CROHME2019_val/RIT_2014_196.inkml,/train/IMG_rendering/RIT_2014_196.png,/train/LG/CROHME2019_val/RIT_2014_196.lg,/train/SymLG/CROHME2019_val/RIT_2014_196.lg
10775,/train/INKML/CROHME2019_val/RIT_2014_197.inkml,/train/IMG_rendering/RIT_2014_197.png,/train/LG/CROHME2019_val/RIT_2014_197.lg,/train/SymLG/CROHME2019_val/RIT_2014_197.lg
10776,/train/INKML/CROHME2019_val/RIT_2014_198.inkml,/train/IMG_rendering/RIT_2014_198.png,/train/LG/CROHME2019_val/RIT_2014_198.lg,/train/SymLG/CROHME2019_val/RIT_2014_198.lg
10777,/train/INKML/CROHME2019_val/RIT_2014_199.inkml,/train/IMG_rendering/RIT_2014_199.png,/train/LG/CROHME2019_val/RIT_2014_199.lg,/train/SymLG/CROHME2019_val/RIT_2014_199.lg
10778,/train/INKML/CROHME2019_val/RIT_2014_2.inkml,/train/IMG_rendering/RIT_2014_2.png,/train/LG/CROHME2019_val/RIT_2014_2.lg,/train/SymLG/CROHME2019_val/RIT_2014_2.lg
10779,/train/INKML/CROHME2019_val/RIT_2014_20.inkml,/train/IMG_rendering/RIT_2014_20.png,/train/LG/CROHME2019_val/RIT_2014_20.lg,/train/SymLG/CROHME2019_val/RIT_2014_20.lg
10780,/train/INKML/CROHME2019_val/RIT_2014_200.inkml,/train/IMG_rendering/RIT_2014_200.png,/train/LG/CROHME2019_val/RIT_2014_200.lg,/train/SymLG/CROHME2019_val/RIT_2014_200.lg
10781,/train/INKML/CROHME2019_val/RIT_2014_201.inkml,/train/IMG_rendering/RIT_2014_201.png,/train/LG/CROHME2019_val/RIT_2014_201.lg,/train/SymLG/CROHME2019_val/RIT_2014_201.lg
10782,/train/INKML/CROHME2019_val/RIT_2014_202.inkml,/train/IMG_rendering/RIT_2014_202.png,/train/LG/CROHME2019_val/RIT_2014_202.lg,/train/SymLG/CROHME2019_val/RIT_2014_202.lg
10783,/train/INKML/CROHME2019_val/RIT_2014_203.inkml,/train/IMG_rendering/RIT_2014_203.png,/train/LG/CROHME2019_val/RIT_2014_203.lg,/train/SymLG/CROHME2019_val/RIT_2014_203.lg
10784,/train/INKML/CROHME2019_val/RIT_2014_204.inkml,/train/IMG_rendering/RIT_2014_204.png,/train/LG/CROHME2019_val/RIT_2014_204.lg,/train/SymLG/CROHME2019_val/RIT_2014_204.lg
10785,/train/INKML/CROHME2019_val/RIT_2014_205.inkml,/train/IMG_rendering/RIT_2014_205.png,/train/LG/CROHME2019_val/RIT_2014_205.lg,/train/SymLG/CROHME2019_val/RIT_2014_205.lg
10786,/train/INKML/CROHME2019_val/RIT_2014_206.inkml,/train/IMG_rendering/RIT_2014_206.png,/train/LG/CROHME2019_val/RIT_2014_206.lg,/train/SymLG/CROHME2019_val/RIT_2014_206.lg
10787,/train/INKML/CROHME2019_val/RIT_2014_207.inkml,/train/IMG_rendering/RIT_2014_207.png,/train/LG/CROHME2019_val/RIT_2014_207.lg,/train/SymLG/CROHME2019_val/RIT_2014_207.lg
10788,/train/INKML/CROHME2019_val/RIT_2014_208.inkml,/train/IMG_rendering/RIT_2014_208.png,/train/LG/CROHME2019_val/RIT_2014_208.lg,/train/SymLG/CROHME2019_val/RIT_2014_208.lg
10789,/train/INKML/CROHME2019_val/RIT_2014_209.inkml,/train/IMG_rendering/RIT_2014_209.png,/train/LG/CROHME2019_val/RIT_2014_209.lg,/train/SymLG/CROHME2019_val/RIT_2014_209.lg
10790,/train/INKML/CROHME2019_val/RIT_2014_21.inkml,/train/IMG_rendering/RIT_2014_21.png,/train/LG/CROHME2019_val/RIT_2014_21.lg,/train/SymLG/CROHME2019_val/RIT_2014_21.lg
10791,/train/INKML/CROHME2019_val/RIT_2014_210.inkml,/train/IMG_rendering/RIT_2014_210.png,/train/LG/CROHME2019_val/RIT_2014_210.lg,/train/SymLG/CROHME2019_val/RIT_2014_210.lg
10792,/train/INKML/CROHME2019_val/RIT_2014_211.inkml,/train/IMG_rendering/RIT_2014_211.png,/train/LG/CROHME2019_val/RIT_2014_211.lg,/train/SymLG/CROHME2019_val/RIT_2014_211.lg
10793,/train/INKML/CROHME2019_val/RIT_2014_212.inkml,/train/IMG_rendering/RIT_2014_212.png,/train/LG/CROHME2019_val/RIT_2014_212.lg,/train/SymLG/CROHME2019_val/RIT_2014_212.lg
10794,/train/INKML/CROHME2019_val/RIT_2014_213.inkml,/train/IMG_rendering/RIT_2014_213.png,/train/LG/CROHME2019_val/RIT_2014_213.lg,/train/SymLG/CROHME2019_val/RIT_2014_213.lg
10795,/train/INKML/CROHME2019_val/RIT_2014_214.inkml,/train/IMG_rendering/RIT_2014_214.png,/train/LG/CROHME2019_val/RIT_2014_214.lg,/train/SymLG/CROHME2019_val/RIT_2014_214.lg
10796,/train/INKML/CROHME2019_val/RIT_2014_215.inkml,/train/IMG_rendering/RIT_2014_215.png,/train/LG/CROHME2019_val/RIT_2014_215.lg,/train/SymLG/CROHME2019_val/RIT_2014_215.lg
10797,/train/INKML/CROHME2019_val/RIT_2014_216.inkml,/train/IMG_rendering/RIT_2014_216.png,/train/LG/CROHME2019_val/RIT_2014_216.lg,/train/SymLG/CROHME2019_val/RIT_2014_216.lg
10798,/train/INKML/CROHME2019_val/RIT_2014_217.inkml,/train/IMG_rendering/RIT_2014_217.png,/train/LG/CROHME2019_val/RIT_2014_217.lg,/train/SymLG/CROHME2019_val/RIT_2014_217.lg
10799,/train/INKML/CROHME2019_val/RIT_2014_218.inkml,/train/IMG_rendering/RIT_2014_218.png,/train/LG/CROHME2019_val/RIT_2014_218.lg,/train/SymLG/CROHME2019_val/RIT_2014_218.lg
10800,/train/INKML/CROHME2019_val/RIT_2014_219.inkml,/train/IMG_rendering/RIT_2014_219.png,/train/LG/CROHME2019_val/RIT_2014_219.lg,/train/SymLG/CROHME2019_val/RIT_2014_219.lg
10801,/train/INKML/CROHME2019_val/RIT_2014_22.inkml,/train/IMG_rendering/RIT_2014_22.png,/train/LG/CROHME2019_val/RIT_2014_22.lg,/train/SymLG/CROHME2019_val/RIT_2014_22.lg
10802,/train/INKML/CROHME2019_val/RIT_2014_220.inkml,/train/IMG_rendering/RIT_2014_220.png,/train/LG/CROHME2019_val/RIT_2014_220.lg,/train/SymLG/CROHME2019_val/RIT_2014_220.lg
10803,/train/INKML/CROHME2019_val/RIT_2014_221.inkml,/train/IMG_rendering/RIT_2014_221.png,/train/LG/CROHME2019_val/RIT_2014_221.lg,/train/SymLG/CROHME2019_val/RIT_2014_221.lg
10804,/train/INKML/CROHME2019_val/RIT_2014_222.inkml,/train/IMG_rendering/RIT_2014_222.png,/train/LG/CROHME2019_val/RIT_2014_222.lg,/train/SymLG/CROHME2019_val/RIT_2014_222.lg
10805,/train/INKML/CROHME2019_val/RIT_2014_223.inkml,/train/IMG_rendering/RIT_2014_223.png,/train/LG/CROHME2019_val/RIT_2014_223.lg,/train/SymLG/CROHME2019_val/RIT_2014_223.lg
10806,/train/INKML/CROHME2019_val/RIT_2014_224.inkml,/train/IMG_rendering/RIT_2014_224.png,/train/LG/CROHME2019_val/RIT_2014_224.lg,/train/SymLG/CROHME2019_val/RIT_2014_224.lg
10807,/train/INKML/CROHME2019_val/RIT_2014_225.inkml,/train/IMG_rendering/RIT_2014_225.png,/train/LG/CROHME2019_val/RIT_2014_225.lg,/train/SymLG/CROHME2019_val/RIT_2014_225.lg
10808,/train/INKML/CROHME2019_val/RIT_2014_226.inkml,/train/IMG_rendering/RIT_2014_226.png,/train/LG/CROHME2019_val/RIT_2014_226.lg,/train/SymLG/CROHME2019_val/RIT_2014_226.lg
10809,/train/INKML/CROHME2019_val/RIT_2014_227.inkml,/train/IMG_rendering/RIT_2014_227.png,/train/LG/CROHME2019_val/RIT_2014_227.lg,/train/SymLG/CROHME2019_val/RIT_2014_227.lg
10810,/train/INKML/CROHME2019_val/RIT_2014_228.inkml,/train/IMG_rendering/RIT_2014_228.png,/train/LG/CROHME2019_val/RIT_2014_228.lg,/train/SymLG/CROHME2019_val/RIT_2014_228.lg
10811,/train/INKML/CROHME2019_val/RIT_2014_229.inkml,/train/IMG_rendering/RIT_2014_229.png,/train/LG/CROHME2019_val/RIT_2014_229.lg,/train/SymLG/CROHME2019_val/RIT_2014_229.lg
10812,/train/INKML/CROHME2019_val/RIT_2014_23.inkml,/train/IMG_rendering/RIT_2014_23.png,/train/LG/CROHME2019_val/RIT_2014_23.lg,/train/SymLG/CROHME2019_val/RIT_2014_23.lg
10813,/train/INKML/CROHME2019_val/RIT_2014_230.inkml,/train/IMG_rendering/RIT_2014_230.png,/train/LG/CROHME2019_val/RIT_2014_230.lg,/train/SymLG/CROHME2019_val/RIT_2014_230.lg
10814,/train/INKML/CROHME2019_val/RIT_2014_231.inkml,/train/IMG_rendering/RIT_2014_231.png,/train/LG/CROHME2019_val/RIT_2014_231.lg,/train/SymLG/CROHME2019_val/RIT_2014_231.lg
10815,/train/INKML/CROHME2019_val/RIT_2014_232.inkml,/train/IMG_rendering/RIT_2014_232.png,/train/LG/CROHME2019_val/RIT_2014_232.lg,/train/SymLG/CROHME2019_val/RIT_2014_232.lg
10816,/train/INKML/CROHME2019_val/RIT_2014_233.inkml,/train/IMG_rendering/RIT_2014_233.png,/train/LG/CROHME2019_val/RIT_2014_233.lg,/train/SymLG/CROHME2019_val/RIT_2014_233.lg
10817,/train/INKML/CROHME2019_val/RIT_2014_234.inkml,/train/IMG_rendering/RIT_2014_234.png,/train/LG/CROHME2019_val/RIT_2014_234.lg,/train/SymLG/CROHME2019_val/RIT_2014_234.lg
10818,/train/INKML/CROHME2019_val/RIT_2014_235.inkml,/train/IMG_rendering/RIT_2014_235.png,/train/LG/CROHME2019_val/RIT_2014_235.lg,/train/SymLG/CROHME2019_val/RIT_2014_235.lg
10819,/train/INKML/CROHME2019_val/RIT_2014_236.inkml,/train/IMG_rendering/RIT_2014_236.png,/train/LG/CROHME2019_val/RIT_2014_236.lg,/train/SymLG/CROHME2019_val/RIT_2014_236.lg
10820,/train/INKML/CROHME2019_val/RIT_2014_237.inkml,/train/IMG_rendering/RIT_2014_237.png,/train/LG/CROHME2019_val/RIT_2014_237.lg,/train/SymLG/CROHME2019_val/RIT_2014_237.lg
10821,/train/INKML/CROHME2019_val/RIT_2014_238.inkml,/train/IMG_rendering/RIT_2014_238.png,/train/LG/CROHME2019_val/RIT_2014_238.lg,/train/SymLG/CROHME2019_val/RIT_2014_238.lg
10822,/train/INKML/CROHME2019_val/RIT_2014_239.inkml,/train/IMG_rendering/RIT_2014_239.png,/train/LG/CROHME2019_val/RIT_2014_239.lg,/train/SymLG/CROHME2019_val/RIT_2014_239.lg
10823,/train/INKML/CROHME2019_val/RIT_2014_24.inkml,/train/IMG_rendering/RIT_2014_24.png,/train/LG/CROHME2019_val/RIT_2014_24.lg,/train/SymLG/CROHME2019_val/RIT_2014_24.lg
10824,/train/INKML/CROHME2019_val/RIT_2014_240.inkml,/train/IMG_rendering/RIT_2014_240.png,/train/LG/CROHME2019_val/RIT_2014_240.lg,/train/SymLG/CROHME2019_val/RIT_2014_240.lg
10825,/train/INKML/CROHME2019_val/RIT_2014_241.inkml,/train/IMG_rendering/RIT_2014_241.png,/train/LG/CROHME2019_val/RIT_2014_241.lg,/train/SymLG/CROHME2019_val/RIT_2014_241.lg
10826,/train/INKML/CROHME2019_val/RIT_2014_242.inkml,/train/IMG_rendering/RIT_2014_242.png,/train/LG/CROHME2019_val/RIT_2014_242.lg,/train/SymLG/CROHME2019_val/RIT_2014_242.lg
10827,/train/INKML/CROHME2019_val/RIT_2014_243.inkml,/train/IMG_rendering/RIT_2014_243.png,/train/LG/CROHME2019_val/RIT_2014_243.lg,/train/SymLG/CROHME2019_val/RIT_2014_243.lg
10828,/train/INKML/CROHME2019_val/RIT_2014_244.inkml,/train/IMG_rendering/RIT_2014_244.png,/train/LG/CROHME2019_val/RIT_2014_244.lg,/train/SymLG/CROHME2019_val/RIT_2014_244.lg
10829,/train/INKML/CROHME2019_val/RIT_2014_245.inkml,/train/IMG_rendering/RIT_2014_245.png,/train/LG/CROHME2019_val/RIT_2014_245.lg,/train/SymLG/CROHME2019_val/RIT_2014_245.lg
10830,/train/INKML/CROHME2019_val/RIT_2014_246.inkml,/train/IMG_rendering/RIT_2014_246.png,/train/LG/CROHME2019_val/RIT_2014_246.lg,/train/SymLG/CROHME2019_val/RIT_2014_246.lg
10831,/train/INKML/CROHME2019_val/RIT_2014_247.inkml,/train/IMG_rendering/RIT_2014_247.png,/train/LG/CROHME2019_val/RIT_2014_247.lg,/train/SymLG/CROHME2019_val/RIT_2014_247.lg
10832,/train/INKML/CROHME2019_val/RIT_2014_248.inkml,/train/IMG_rendering/RIT_2014_248.png,/train/LG/CROHME2019_val/RIT_2014_248.lg,/train/SymLG/CROHME2019_val/RIT_2014_248.lg
10833,/train/INKML/CROHME2019_val/RIT_2014_249.inkml,/train/IMG_rendering/RIT_2014_249.png,/train/LG/CROHME2019_val/RIT_2014_249.lg,/train/SymLG/CROHME2019_val/RIT_2014_249.lg
10834,/train/INKML/CROHME2019_val/RIT_2014_25.inkml,/train/IMG_rendering/RIT_2014_25.png,/train/LG/CROHME2019_val/RIT_2014_25.lg,/train/SymLG/CROHME2019_val/RIT_2014_25.lg
10835,/train/INKML/CROHME2019_val/RIT_2014_250.inkml,/train/IMG_rendering/RIT_2014_250.png,/train/LG/CROHME2019_val/RIT_2014_250.lg,/train/SymLG/CROHME2019_val/RIT_2014_250.lg
10836,/train/INKML/CROHME2019_val/RIT_2014_251.inkml,/train/IMG_rendering/RIT_2014_251.png,/train/LG/CROHME2019_val/RIT_2014_251.lg,/train/SymLG/CROHME2019_val/RIT_2014_251.lg
10837,/train/INKML/CROHME2019_val/RIT_2014_252.inkml,/train/IMG_rendering/RIT_2014_252.png,/train/LG/CROHME2019_val/RIT_2014_252.lg,/train/SymLG/CROHME2019_val/RIT_2014_252.lg
10838,/train/INKML/CROHME2019_val/RIT_2014_253.inkml,/train/IMG_rendering/RIT_2014_253.png,/train/LG/CROHME2019_val/RIT_2014_253.lg,/train/SymLG/CROHME2019_val/RIT_2014_253.lg
10839,/train/INKML/CROHME2019_val/RIT_2014_254.inkml,/train/IMG_rendering/RIT_2014_254.png,/train/LG/CROHME2019_val/RIT_2014_254.lg,/train/SymLG/CROHME2019_val/RIT_2014_254.lg
10840,/train/INKML/CROHME2019_val/RIT_2014_255.inkml,/train/IMG_rendering/RIT_2014_255.png,/train/LG/CROHME2019_val/RIT_2014_255.lg,/train/SymLG/CROHME2019_val/RIT_2014_255.lg
10841,/train/INKML/CROHME2019_val/RIT_2014_256.inkml,/train/IMG_rendering/RIT_2014_256.png,/train/LG/CROHME2019_val/RIT_2014_256.lg,/train/SymLG/CROHME2019_val/RIT_2014_256.lg
10842,/train/INKML/CROHME2019_val/RIT_2014_257.inkml,/train/IMG_rendering/RIT_2014_257.png,/train/LG/CROHME2019_val/RIT_2014_257.lg,/train/SymLG/CROHME2019_val/RIT_2014_257.lg
10843,/train/INKML/CROHME2019_val/RIT_2014_258.inkml,/train/IMG_rendering/RIT_2014_258.png,/train/LG/CROHME2019_val/RIT_2014_258.lg,/train/SymLG/CROHME2019_val/RIT_2014_258.lg
10844,/train/INKML/CROHME2019_val/RIT_2014_259.inkml,/train/IMG_rendering/RIT_2014_259.png,/train/LG/CROHME2019_val/RIT_2014_259.lg,/train/SymLG/CROHME2019_val/RIT_2014_259.lg
10845,/train/INKML/CROHME2019_val/RIT_2014_26.inkml,/train/IMG_rendering/RIT_2014_26.png,/train/LG/CROHME2019_val/RIT_2014_26.lg,/train/SymLG/CROHME2019_val/RIT_2014_26.lg
10846,/train/INKML/CROHME2019_val/RIT_2014_260.inkml,/train/IMG_rendering/RIT_2014_260.png,/train/LG/CROHME2019_val/RIT_2014_260.lg,/train/SymLG/CROHME2019_val/RIT_2014_260.lg
10847,/train/INKML/CROHME2019_val/RIT_2014_261.inkml,/train/IMG_rendering/RIT_2014_261.png,/train/LG/CROHME2019_val/RIT_2014_261.lg,/train/SymLG/CROHME2019_val/RIT_2014_261.lg
10848,/train/INKML/CROHME2019_val/RIT_2014_262.inkml,/train/IMG_rendering/RIT_2014_262.png,/train/LG/CROHME2019_val/RIT_2014_262.lg,/train/SymLG/CROHME2019_val/RIT_2014_262.lg
10849,/train/INKML/CROHME2019_val/RIT_2014_263.inkml,/train/IMG_rendering/RIT_2014_263.png,/train/LG/CROHME2019_val/RIT_2014_263.lg,/train/SymLG/CROHME2019_val/RIT_2014_263.lg
10850,/train/INKML/CROHME2019_val/RIT_2014_264.inkml,/train/IMG_rendering/RIT_2014_264.png,/train/LG/CROHME2019_val/RIT_2014_264.lg,/train/SymLG/CROHME2019_val/RIT_2014_264.lg
10851,/train/INKML/CROHME2019_val/RIT_2014_265.inkml,/train/IMG_rendering/RIT_2014_265.png,/train/LG/CROHME2019_val/RIT_2014_265.lg,/train/SymLG/CROHME2019_val/RIT_2014_265.lg
10852,/train/INKML/CROHME2019_val/RIT_2014_266.inkml,/train/IMG_rendering/RIT_2014_266.png,/train/LG/CROHME2019_val/RIT_2014_266.lg,/train/SymLG/CROHME2019_val/RIT_2014_266.lg
10853,/train/INKML/CROHME2019_val/RIT_2014_267.inkml,/train/IMG_rendering/RIT_2014_267.png,/train/LG/CROHME2019_val/RIT_2014_267.lg,/train/SymLG/CROHME2019_val/RIT_2014_267.lg
10854,/train/INKML/CROHME2019_val/RIT_2014_268.inkml,/train/IMG_rendering/RIT_2014_268.png,/train/LG/CROHME2019_val/RIT_2014_268.lg,/train/SymLG/CROHME2019_val/RIT_2014_268.lg
10855,/train/INKML/CROHME2019_val/RIT_2014_269.inkml,/train/IMG_rendering/RIT_2014_269.png,/train/LG/CROHME2019_val/RIT_2014_269.lg,/train/SymLG/CROHME2019_val/RIT_2014_269.lg
10856,/train/INKML/CROHME2019_val/RIT_2014_27.inkml,/train/IMG_rendering/RIT_2014_27.png,/train/LG/CROHME2019_val/RIT_2014_27.lg,/train/SymLG/CROHME2019_val/RIT_2014_27.lg
10857,/train/INKML/CROHME2019_val/RIT_2014_270.inkml,/train/IMG_rendering/RIT_2014_270.png,/train/LG/CROHME2019_val/RIT_2014_270.lg,/train/SymLG/CROHME2019_val/RIT_2014_270.lg
10858,/train/INKML/CROHME2019_val/RIT_2014_271.inkml,/train/IMG_rendering/RIT_2014_271.png,/train/LG/CROHME2019_val/RIT_2014_271.lg,/train/SymLG/CROHME2019_val/RIT_2014_271.lg
10859,/train/INKML/CROHME2019_val/RIT_2014_272.inkml,/train/IMG_rendering/RIT_2014_272.png,/train/LG/CROHME2019_val/RIT_2014_272.lg,/train/SymLG/CROHME2019_val/RIT_2014_272.lg
