,flag,img,lg,symlg
13610,train,/train/OffHME-dataset1/img/05430.png,null,/train/OffHME-dataset1/LG/05430.lg
13611,train,/train/OffHME-dataset1/img/01282.png,null,/train/OffHME-dataset1/LG/01282.lg
13612,train,/train/OffHME-dataset1/img/08671.png,null,/train/OffHME-dataset1/LG/08671.lg
13613,train,/train/OffHME-dataset1/img/07030.png,null,/train/OffHME-dataset1/LG/07030.lg
13614,train,/train/OffHME-dataset1/img/08794.png,null,/train/OffHME-dataset1/LG/08794.lg
13615,train,/train/OffHME-dataset1/img/02749.png,null,/train/OffHME-dataset1/LG/02749.lg
13616,train,/train/OffHME-dataset1/img/09609.png,null,/train/OffHME-dataset1/LG/09609.lg
13617,train,/train/OffHME-dataset1/img/05861.png,null,/train/OffHME-dataset1/LG/05861.lg
13618,train,/train/OffHME-dataset1/img/08471.png,null,/train/OffHME-dataset1/LG/08471.lg
13619,train,/train/OffHME-dataset1/img/00891.png,null,/train/OffHME-dataset1/LG/00891.lg
13620,train,/train/OffHME-dataset1/img/08098.png,null,/train/OffHME-dataset1/LG/08098.lg
13621,train,/train/OffHME-dataset1/img/06035.png,null,/train/OffHME-dataset1/LG/06035.lg
13622,train,/train/OffHME-dataset1/img/06786.png,null,/train/OffHME-dataset1/LG/06786.lg
13623,train,/train/OffHME-dataset1/img/07915.png,null,/train/OffHME-dataset1/LG/07915.lg
13624,train,/train/OffHME-dataset1/img/02415.png,null,/train/OffHME-dataset1/LG/02415.lg
13625,train,/train/OffHME-dataset1/img/04910.png,null,/train/OffHME-dataset1/LG/04910.lg
13626,train,/train/OffHME-dataset1/img/02440.png,null,/train/OffHME-dataset1/LG/02440.lg
13627,train,/train/OffHME-dataset1/img/09475.png,null,/train/OffHME-dataset1/LG/09475.lg
13628,train,/train/OffHME-dataset1/img/05590.png,null,/train/OffHME-dataset1/LG/05590.lg
13629,train,/train/OffHME-dataset1/img/00039.png,null,/train/OffHME-dataset1/LG/00039.lg
13630,train,/train/OffHME-dataset1/img/09558.png,null,/train/OffHME-dataset1/LG/09558.lg
13631,train,/train/OffHME-dataset1/img/07642.png,null,/train/OffHME-dataset1/LG/07642.lg
13632,train,/train/OffHME-dataset1/img/04785.png,null,/train/OffHME-dataset1/LG/04785.lg
13633,train,/train/OffHME-dataset1/img/09292.png,null,/train/OffHME-dataset1/LG/09292.lg
13634,train,/train/OffHME-dataset1/img/09332.png,null,/train/OffHME-dataset1/LG/09332.lg
13635,train,/train/OffHME-dataset1/img/05714.png,null,/train/OffHME-dataset1/LG/05714.lg
13636,train,/train/OffHME-dataset1/img/04502.png,null,/train/OffHME-dataset1/LG/04502.lg
13637,train,/train/OffHME-dataset1/img/01270.png,null,/train/OffHME-dataset1/LG/01270.lg
13638,train,/train/OffHME-dataset1/img/08280.png,null,/train/OffHME-dataset1/LG/08280.lg
13639,train,/train/OffHME-dataset1/img/08438.png,null,/train/OffHME-dataset1/LG/08438.lg
13640,train,/train/OffHME-dataset1/img/00869.png,null,/train/OffHME-dataset1/LG/00869.lg
13641,train,/train/OffHME-dataset1/img/01343.png,null,/train/OffHME-dataset1/LG/01343.lg
13642,train,/train/OffHME-dataset1/img/04368.png,null,/train/OffHME-dataset1/LG/04368.lg
13643,train,/train/OffHME-dataset1/img/05675.png,null,/train/OffHME-dataset1/LG/05675.lg
13644,train,/train/OffHME-dataset1/img/00448.png,null,/train/OffHME-dataset1/LG/00448.lg
13645,train,/train/OffHME-dataset1/img/09306.png,null,/train/OffHME-dataset1/LG/09306.lg
13646,train,/train/OffHME-dataset1/img/05099.png,null,/train/OffHME-dataset1/LG/05099.lg
13647,train,/train/OffHME-dataset1/img/01747.png,null,/train/OffHME-dataset1/LG/01747.lg
13648,train,/train/OffHME-dataset1/img/07226.png,null,/train/OffHME-dataset1/LG/07226.lg
13649,train,/train/OffHME-dataset1/img/04806.png,null,/train/OffHME-dataset1/LG/04806.lg
13650,train,/train/OffHME-dataset1/img/01913.png,null,/train/OffHME-dataset1/LG/01913.lg
13651,train,/train/OffHME-dataset1/img/06415.png,null,/train/OffHME-dataset1/LG/06415.lg
13652,train,/train/OffHME-dataset1/img/08581.png,null,/train/OffHME-dataset1/LG/08581.lg
13653,train,/train/OffHME-dataset1/img/07788.png,null,/train/OffHME-dataset1/LG/07788.lg
13654,train,/train/OffHME-dataset1/img/03431.png,null,/train/OffHME-dataset1/LG/03431.lg
13655,train,/train/OffHME-dataset1/img/01106.png,null,/train/OffHME-dataset1/LG/01106.lg
13656,train,/train/OffHME-dataset1/img/01404.png,null,/train/OffHME-dataset1/LG/01404.lg
13657,train,/train/OffHME-dataset1/img/08263.png,null,/train/OffHME-dataset1/LG/08263.lg
13658,train,/train/OffHME-dataset1/img/01629.png,null,/train/OffHME-dataset1/LG/01629.lg
13659,train,/train/OffHME-dataset1/img/00892.png,null,/train/OffHME-dataset1/LG/00892.lg
13660,train,/train/OffHME-dataset1/img/08289.png,null,/train/OffHME-dataset1/LG/08289.lg
13661,train,/train/OffHME-dataset1/img/03818.png,null,/train/OffHME-dataset1/LG/03818.lg
13662,train,/train/OffHME-dataset1/img/04224.png,null,/train/OffHME-dataset1/LG/04224.lg
13663,train,/train/OffHME-dataset1/img/03162.png,null,/train/OffHME-dataset1/LG/03162.lg
13664,train,/train/OffHME-dataset1/img/07792.png,null,/train/OffHME-dataset1/LG/07792.lg
13665,train,/train/OffHME-dataset1/img/08338.png,null,/train/OffHME-dataset1/LG/08338.lg
13666,train,/train/OffHME-dataset1/img/05721.png,null,/train/OffHME-dataset1/LG/05721.lg
13667,train,/train/OffHME-dataset1/img/07124.png,null,/train/OffHME-dataset1/LG/07124.lg
13668,train,/train/OffHME-dataset1/img/08309.png,null,/train/OffHME-dataset1/LG/08309.lg
13669,train,/train/OffHME-dataset1/img/05615.png,null,/train/OffHME-dataset1/LG/05615.lg
13670,train,/train/OffHME-dataset1/img/02529.png,null,/train/OffHME-dataset1/LG/02529.lg
13671,train,/train/OffHME-dataset1/img/03849.png,null,/train/OffHME-dataset1/LG/03849.lg
13672,train,/train/OffHME-dataset1/img/04617.png,null,/train/OffHME-dataset1/LG/04617.lg
13673,train,/train/OffHME-dataset1/img/06509.png,null,/train/OffHME-dataset1/LG/06509.lg
13674,train,/train/OffHME-dataset1/img/08647.png,null,/train/OffHME-dataset1/LG/08647.lg
13675,train,/train/OffHME-dataset1/img/07878.png,null,/train/OffHME-dataset1/LG/07878.lg
13676,train,/train/OffHME-dataset1/img/06502.png,null,/train/OffHME-dataset1/LG/06502.lg
13677,train,/train/OffHME-dataset1/img/05951.png,null,/train/OffHME-dataset1/LG/05951.lg
13678,train,/train/OffHME-dataset1/img/08247.png,null,/train/OffHME-dataset1/LG/08247.lg
13679,train,/train/OffHME-dataset1/img/01818.png,null,/train/OffHME-dataset1/LG/01818.lg
13680,train,/train/OffHME-dataset1/img/06501.png,null,/train/OffHME-dataset1/LG/06501.lg
13681,train,/train/OffHME-dataset1/img/08764.png,null,/train/OffHME-dataset1/LG/08764.lg
13682,train,/train/OffHME-dataset1/img/05359.png,null,/train/OffHME-dataset1/LG/05359.lg
13683,train,/train/OffHME-dataset1/img/02132.png,null,/train/OffHME-dataset1/LG/02132.lg
13684,train,/train/OffHME-dataset1/img/01216.png,null,/train/OffHME-dataset1/LG/01216.lg
13685,train,/train/OffHME-dataset1/img/03576.png,null,/train/OffHME-dataset1/LG/03576.lg
13686,train,/train/OffHME-dataset1/img/02491.png,null,/train/OffHME-dataset1/LG/02491.lg
13687,train,/train/OffHME-dataset1/img/07693.png,null,/train/OffHME-dataset1/LG/07693.lg
13688,train,/train/OffHME-dataset1/img/07760.png,null,/train/OffHME-dataset1/LG/07760.lg
13689,train,/train/OffHME-dataset1/img/05544.png,null,/train/OffHME-dataset1/LG/05544.lg
13690,train,/train/OffHME-dataset1/img/01721.png,null,/train/OffHME-dataset1/LG/01721.lg
13691,train,/train/OffHME-dataset1/img/03799.png,null,/train/OffHME-dataset1/LG/03799.lg
13692,train,/train/OffHME-dataset1/img/06335.png,null,/train/OffHME-dataset1/LG/06335.lg
13693,train,/train/OffHME-dataset1/img/08844.png,null,/train/OffHME-dataset1/LG/08844.lg
13694,train,/train/OffHME-dataset1/img/02652.png,null,/train/OffHME-dataset1/LG/02652.lg
13695,train,/train/OffHME-dataset1/img/03276.png,null,/train/OffHME-dataset1/LG/03276.lg
13696,train,/train/OffHME-dataset1/img/00044.png,null,/train/OffHME-dataset1/LG/00044.lg
13697,train,/train/OffHME-dataset1/img/09574.png,null,/train/OffHME-dataset1/LG/09574.lg
13698,train,/train/OffHME-dataset1/img/07670.png,null,/train/OffHME-dataset1/LG/07670.lg
13699,train,/train/OffHME-dataset1/img/01233.png,null,/train/OffHME-dataset1/LG/01233.lg
13700,train,/train/OffHME-dataset1/img/07513.png,null,/train/OffHME-dataset1/LG/07513.lg
13701,train,/train/OffHME-dataset1/img/07149.png,null,/train/OffHME-dataset1/LG/07149.lg
13702,train,/train/OffHME-dataset1/img/06652.png,null,/train/OffHME-dataset1/LG/06652.lg
13703,train,/train/OffHME-dataset1/img/08403.png,null,/train/OffHME-dataset1/LG/08403.lg
13704,train,/train/OffHME-dataset1/img/01852.png,null,/train/OffHME-dataset1/LG/01852.lg
13705,train,/train/OffHME-dataset1/img/09597.png,null,/train/OffHME-dataset1/LG/09597.lg
13706,train,/train/OffHME-dataset1/img/07190.png,null,/train/OffHME-dataset1/LG/07190.lg
13707,train,/train/OffHME-dataset1/img/06369.png,null,/train/OffHME-dataset1/LG/06369.lg
13708,train,/train/OffHME-dataset1/img/05175.png,null,/train/OffHME-dataset1/LG/05175.lg
13709,train,/train/OffHME-dataset1/img/01164.png,null,/train/OffHME-dataset1/LG/01164.lg
13710,train,/train/OffHME-dataset1/img/08192.png,null,/train/OffHME-dataset1/LG/08192.lg
13711,train,/train/OffHME-dataset1/img/03531.png,null,/train/OffHME-dataset1/LG/03531.lg
13712,train,/train/OffHME-dataset1/img/04880.png,null,/train/OffHME-dataset1/LG/04880.lg
13713,train,/train/OffHME-dataset1/img/05997.png,null,/train/OffHME-dataset1/LG/05997.lg
13714,train,/train/OffHME-dataset1/img/03969.png,null,/train/OffHME-dataset1/LG/03969.lg
13715,train,/train/OffHME-dataset1/img/00471.png,null,/train/OffHME-dataset1/LG/00471.lg
13716,train,/train/OffHME-dataset1/img/02220.png,null,/train/OffHME-dataset1/LG/02220.lg
13717,train,/train/OffHME-dataset1/img/05178.png,null,/train/OffHME-dataset1/LG/05178.lg
13718,train,/train/OffHME-dataset1/img/05611.png,null,/train/OffHME-dataset1/LG/05611.lg
13719,train,/train/OffHME-dataset1/img/07045.png,null,/train/OffHME-dataset1/LG/07045.lg
13720,train,/train/OffHME-dataset1/img/02239.png,null,/train/OffHME-dataset1/LG/02239.lg
13721,train,/train/OffHME-dataset1/img/02833.png,null,/train/OffHME-dataset1/LG/02833.lg
13722,train,/train/OffHME-dataset1/img/08100.png,null,/train/OffHME-dataset1/LG/08100.lg
13723,train,/train/OffHME-dataset1/img/03530.png,null,/train/OffHME-dataset1/LG/03530.lg
13724,train,/train/OffHME-dataset1/img/05177.png,null,/train/OffHME-dataset1/LG/05177.lg
13725,train,/train/OffHME-dataset1/img/09227.png,null,/train/OffHME-dataset1/LG/09227.lg
13726,train,/train/OffHME-dataset1/img/08211.png,null,/train/OffHME-dataset1/LG/08211.lg
13727,train,/train/OffHME-dataset1/img/03222.png,null,/train/OffHME-dataset1/LG/03222.lg
13728,train,/train/OffHME-dataset1/img/02737.png,null,/train/OffHME-dataset1/LG/02737.lg
13729,train,/train/OffHME-dataset1/img/06366.png,null,/train/OffHME-dataset1/LG/06366.lg
13730,train,/train/OffHME-dataset1/img/00293.png,null,/train/OffHME-dataset1/LG/00293.lg
13731,train,/train/OffHME-dataset1/img/09331.png,null,/train/OffHME-dataset1/LG/09331.lg
13732,train,/train/OffHME-dataset1/img/08912.png,null,/train/OffHME-dataset1/LG/08912.lg
13733,train,/train/OffHME-dataset1/img/00797.png,null,/train/OffHME-dataset1/LG/00797.lg
13734,train,/train/OffHME-dataset1/img/00719.png,null,/train/OffHME-dataset1/LG/00719.lg
13735,train,/train/OffHME-dataset1/img/09073.png,null,/train/OffHME-dataset1/LG/09073.lg
13736,train,/train/OffHME-dataset1/img/03750.png,null,/train/OffHME-dataset1/LG/03750.lg
13737,train,/train/OffHME-dataset1/img/00413.png,null,/train/OffHME-dataset1/LG/00413.lg
13738,train,/train/OffHME-dataset1/img/02382.png,null,/train/OffHME-dataset1/LG/02382.lg
13739,train,/train/OffHME-dataset1/img/08574.png,null,/train/OffHME-dataset1/LG/08574.lg
13740,train,/train/OffHME-dataset1/img/05653.png,null,/train/OffHME-dataset1/LG/05653.lg
13741,train,/train/OffHME-dataset1/img/08512.png,null,/train/OffHME-dataset1/LG/08512.lg
13742,train,/train/OffHME-dataset1/img/01670.png,null,/train/OffHME-dataset1/LG/01670.lg
13743,train,/train/OffHME-dataset1/img/08410.png,null,/train/OffHME-dataset1/LG/08410.lg
13744,train,/train/OffHME-dataset1/img/00569.png,null,/train/OffHME-dataset1/LG/00569.lg
13745,train,/train/OffHME-dataset1/img/07808.png,null,/train/OffHME-dataset1/LG/07808.lg
13746,train,/train/OffHME-dataset1/img/02526.png,null,/train/OffHME-dataset1/LG/02526.lg
13747,train,/train/OffHME-dataset1/img/05091.png,null,/train/OffHME-dataset1/LG/05091.lg
13748,train,/train/OffHME-dataset1/img/09165.png,null,/train/OffHME-dataset1/LG/09165.lg
13749,train,/train/OffHME-dataset1/img/03520.png,null,/train/OffHME-dataset1/LG/03520.lg
13750,train,/train/OffHME-dataset1/img/05944.png,null,/train/OffHME-dataset1/LG/05944.lg
13751,train,/train/OffHME-dataset1/img/02329.png,null,/train/OffHME-dataset1/LG/02329.lg
13752,train,/train/OffHME-dataset1/img/02866.png,null,/train/OffHME-dataset1/LG/02866.lg
13753,train,/train/OffHME-dataset1/img/00019.png,null,/train/OffHME-dataset1/LG/00019.lg
13754,train,/train/OffHME-dataset1/img/03418.png,null,/train/OffHME-dataset1/LG/03418.lg
13755,train,/train/OffHME-dataset1/img/09353.png,null,/train/OffHME-dataset1/LG/09353.lg
13756,train,/train/OffHME-dataset1/img/05404.png,null,/train/OffHME-dataset1/LG/05404.lg
13757,train,/train/OffHME-dataset1/img/00859.png,null,/train/OffHME-dataset1/LG/00859.lg
13758,train,/train/OffHME-dataset1/img/08533.png,null,/train/OffHME-dataset1/LG/08533.lg
13759,train,/train/OffHME-dataset1/img/09157.png,null,/train/OffHME-dataset1/LG/09157.lg
13760,train,/train/OffHME-dataset1/img/05845.png,null,/train/OffHME-dataset1/LG/05845.lg
13761,train,/train/OffHME-dataset1/img/08398.png,null,/train/OffHME-dataset1/LG/08398.lg
13762,train,/train/OffHME-dataset1/img/00908.png,null,/train/OffHME-dataset1/LG/00908.lg
13763,train,/train/OffHME-dataset1/img/04029.png,null,/train/OffHME-dataset1/LG/04029.lg
13764,train,/train/OffHME-dataset1/img/05752.png,null,/train/OffHME-dataset1/LG/05752.lg
13765,train,/train/OffHME-dataset1/img/06301.png,null,/train/OffHME-dataset1/LG/06301.lg
13766,train,/train/OffHME-dataset1/img/05584.png,null,/train/OffHME-dataset1/LG/05584.lg
13767,train,/train/OffHME-dataset1/img/07412.png,null,/train/OffHME-dataset1/LG/07412.lg
13768,train,/train/OffHME-dataset1/img/04591.png,null,/train/OffHME-dataset1/LG/04591.lg
13769,train,/train/OffHME-dataset1/img/01187.png,null,/train/OffHME-dataset1/LG/01187.lg
13770,train,/train/OffHME-dataset1/img/03509.png,null,/train/OffHME-dataset1/LG/03509.lg
13771,train,/train/OffHME-dataset1/img/02538.png,null,/train/OffHME-dataset1/LG/02538.lg
13772,train,/train/OffHME-dataset1/img/06926.png,null,/train/OffHME-dataset1/LG/06926.lg
13773,train,/train/OffHME-dataset1/img/03354.png,null,/train/OffHME-dataset1/LG/03354.lg
13774,train,/train/OffHME-dataset1/img/09317.png,null,/train/OffHME-dataset1/LG/09317.lg
13775,train,/train/OffHME-dataset1/img/02044.png,null,/train/OffHME-dataset1/LG/02044.lg
13776,train,/train/OffHME-dataset1/img/08664.png,null,/train/OffHME-dataset1/LG/08664.lg
13777,train,/train/OffHME-dataset1/img/08542.png,null,/train/OffHME-dataset1/LG/08542.lg
13778,train,/train/OffHME-dataset1/img/06216.png,null,/train/OffHME-dataset1/LG/06216.lg
13779,train,/train/OffHME-dataset1/img/08829.png,null,/train/OffHME-dataset1/LG/08829.lg
13780,train,/train/OffHME-dataset1/img/07108.png,null,/train/OffHME-dataset1/LG/07108.lg
13781,train,/train/OffHME-dataset1/img/09352.png,null,/train/OffHME-dataset1/LG/09352.lg
13782,train,/train/OffHME-dataset1/img/01548.png,null,/train/OffHME-dataset1/LG/01548.lg
13783,train,/train/OffHME-dataset1/img/00328.png,null,/train/OffHME-dataset1/LG/00328.lg
13784,train,/train/OffHME-dataset1/img/05065.png,null,/train/OffHME-dataset1/LG/05065.lg
13785,train,/train/OffHME-dataset1/img/07796.png,null,/train/OffHME-dataset1/LG/07796.lg
13786,train,/train/OffHME-dataset1/img/06837.png,null,/train/OffHME-dataset1/LG/06837.lg
13787,train,/train/OffHME-dataset1/img/06895.png,null,/train/OffHME-dataset1/LG/06895.lg
13788,train,/train/OffHME-dataset1/img/06020.png,null,/train/OffHME-dataset1/LG/06020.lg
13789,train,/train/OffHME-dataset1/img/06659.png,null,/train/OffHME-dataset1/LG/06659.lg
13790,train,/train/OffHME-dataset1/img/05559.png,null,/train/OffHME-dataset1/LG/05559.lg
13791,train,/train/OffHME-dataset1/img/01841.png,null,/train/OffHME-dataset1/LG/01841.lg
13792,train,/train/OffHME-dataset1/img/04332.png,null,/train/OffHME-dataset1/LG/04332.lg
13793,train,/train/OffHME-dataset1/img/07021.png,null,/train/OffHME-dataset1/LG/07021.lg
13794,train,/train/OffHME-dataset1/img/05928.png,null,/train/OffHME-dataset1/LG/05928.lg
13795,train,/train/OffHME-dataset1/img/02126.png,null,/train/OffHME-dataset1/LG/02126.lg
13796,train,/train/OffHME-dataset1/img/06273.png,null,/train/OffHME-dataset1/LG/06273.lg
13797,train,/train/OffHME-dataset1/img/08500.png,null,/train/OffHME-dataset1/LG/08500.lg
13798,train,/train/OffHME-dataset1/img/02075.png,null,/train/OffHME-dataset1/LG/02075.lg
13799,train,/train/OffHME-dataset1/img/06757.png,null,/train/OffHME-dataset1/LG/06757.lg
13800,train,/train/OffHME-dataset1/img/01069.png,null,/train/OffHME-dataset1/LG/01069.lg
13801,train,/train/OffHME-dataset1/img/06906.png,null,/train/OffHME-dataset1/LG/06906.lg
13802,train,/train/OffHME-dataset1/img/00386.png,null,/train/OffHME-dataset1/LG/00386.lg
13803,train,/train/OffHME-dataset1/img/08605.png,null,/train/OffHME-dataset1/LG/08605.lg
13804,train,/train/OffHME-dataset1/img/02280.png,null,/train/OffHME-dataset1/LG/02280.lg
13805,train,/train/OffHME-dataset1/img/09403.png,null,/train/OffHME-dataset1/LG/09403.lg
13806,train,/train/OffHME-dataset1/img/01378.png,null,/train/OffHME-dataset1/LG/01378.lg
13807,train,/train/OffHME-dataset1/img/01178.png,null,/train/OffHME-dataset1/LG/01178.lg
13808,train,/train/OffHME-dataset1/img/07341.png,null,/train/OffHME-dataset1/LG/07341.lg
13809,train,/train/OffHME-dataset1/img/04747.png,null,/train/OffHME-dataset1/LG/04747.lg
13810,train,/train/OffHME-dataset1/img/06838.png,null,/train/OffHME-dataset1/LG/06838.lg
13811,train,/train/OffHME-dataset1/img/07726.png,null,/train/OffHME-dataset1/LG/07726.lg
13812,train,/train/OffHME-dataset1/img/08287.png,null,/train/OffHME-dataset1/LG/08287.lg
13813,train,/train/OffHME-dataset1/img/01999.png,null,/train/OffHME-dataset1/LG/01999.lg
13814,train,/train/OffHME-dataset1/img/07650.png,null,/train/OffHME-dataset1/LG/07650.lg
13815,train,/train/OffHME-dataset1/img/01049.png,null,/train/OffHME-dataset1/LG/01049.lg
13816,train,/train/OffHME-dataset1/img/08604.png,null,/train/OffHME-dataset1/LG/08604.lg
13817,train,/train/OffHME-dataset1/img/03878.png,null,/train/OffHME-dataset1/LG/03878.lg
13818,train,/train/OffHME-dataset1/img/04424.png,null,/train/OffHME-dataset1/LG/04424.lg
13819,train,/train/OffHME-dataset1/img/07615.png,null,/train/OffHME-dataset1/LG/07615.lg
13820,train,/train/OffHME-dataset1/img/00516.png,null,/train/OffHME-dataset1/LG/00516.lg
13821,train,/train/OffHME-dataset1/img/03405.png,null,/train/OffHME-dataset1/LG/03405.lg
13822,train,/train/OffHME-dataset1/img/02165.png,null,/train/OffHME-dataset1/LG/02165.lg
13823,train,/train/OffHME-dataset1/img/04546.png,null,/train/OffHME-dataset1/LG/04546.lg
13824,train,/train/OffHME-dataset1/img/06569.png,null,/train/OffHME-dataset1/LG/06569.lg
13825,train,/train/OffHME-dataset1/img/05630.png,null,/train/OffHME-dataset1/LG/05630.lg
13826,train,/train/OffHME-dataset1/img/09340.png,null,/train/OffHME-dataset1/LG/09340.lg
13827,train,/train/OffHME-dataset1/img/04667.png,null,/train/OffHME-dataset1/LG/04667.lg
13828,train,/train/OffHME-dataset1/img/09756.png,null,/train/OffHME-dataset1/LG/09756.lg
13829,train,/train/OffHME-dataset1/img/07336.png,null,/train/OffHME-dataset1/LG/07336.lg
13830,train,/train/OffHME-dataset1/img/04624.png,null,/train/OffHME-dataset1/LG/04624.lg
13831,train,/train/OffHME-dataset1/img/09545.png,null,/train/OffHME-dataset1/LG/09545.lg
13832,train,/train/OffHME-dataset1/img/06558.png,null,/train/OffHME-dataset1/LG/06558.lg
13833,train,/train/OffHME-dataset1/img/04831.png,null,/train/OffHME-dataset1/LG/04831.lg
13834,train,/train/OffHME-dataset1/img/08401.png,null,/train/OffHME-dataset1/LG/08401.lg
13835,train,/train/OffHME-dataset1/img/08430.png,null,/train/OffHME-dataset1/LG/08430.lg
13836,train,/train/OffHME-dataset1/img/07617.png,null,/train/OffHME-dataset1/LG/07617.lg
13837,train,/train/OffHME-dataset1/img/02134.png,null,/train/OffHME-dataset1/LG/02134.lg
13838,train,/train/OffHME-dataset1/img/07390.png,null,/train/OffHME-dataset1/LG/07390.lg
13839,train,/train/OffHME-dataset1/img/06721.png,null,/train/OffHME-dataset1/LG/06721.lg
13840,train,/train/OffHME-dataset1/img/02648.png,null,/train/OffHME-dataset1/LG/02648.lg
13841,train,/train/OffHME-dataset1/img/01472.png,null,/train/OffHME-dataset1/LG/01472.lg
13842,train,/train/OffHME-dataset1/img/00704.png,null,/train/OffHME-dataset1/LG/00704.lg
13843,train,/train/OffHME-dataset1/img/01543.png,null,/train/OffHME-dataset1/LG/01543.lg
13844,train,/train/OffHME-dataset1/img/08744.png,null,/train/OffHME-dataset1/LG/08744.lg
13845,train,/train/OffHME-dataset1/img/06023.png,null,/train/OffHME-dataset1/LG/06023.lg
13846,train,/train/OffHME-dataset1/img/00680.png,null,/train/OffHME-dataset1/LG/00680.lg
13847,train,/train/OffHME-dataset1/img/08255.png,null,/train/OffHME-dataset1/LG/08255.lg
13848,train,/train/OffHME-dataset1/img/01577.png,null,/train/OffHME-dataset1/LG/01577.lg
13849,train,/train/OffHME-dataset1/img/05125.png,null,/train/OffHME-dataset1/LG/05125.lg
13850,train,/train/OffHME-dataset1/img/06052.png,null,/train/OffHME-dataset1/LG/06052.lg
13851,train,/train/OffHME-dataset1/img/00470.png,null,/train/OffHME-dataset1/LG/00470.lg
13852,train,/train/OffHME-dataset1/img/06586.png,null,/train/OffHME-dataset1/LG/06586.lg
13853,train,/train/OffHME-dataset1/img/08915.png,null,/train/OffHME-dataset1/LG/08915.lg
13854,train,/train/OffHME-dataset1/img/09014.png,null,/train/OffHME-dataset1/LG/09014.lg
13855,train,/train/OffHME-dataset1/img/06936.png,null,/train/OffHME-dataset1/LG/06936.lg
13856,train,/train/OffHME-dataset1/img/02573.png,null,/train/OffHME-dataset1/LG/02573.lg
13857,train,/train/OffHME-dataset1/img/09091.png,null,/train/OffHME-dataset1/LG/09091.lg
13858,train,/train/OffHME-dataset1/img/08505.png,null,/train/OffHME-dataset1/LG/08505.lg
13859,train,/train/OffHME-dataset1/img/06907.png,null,/train/OffHME-dataset1/LG/06907.lg
13860,train,/train/OffHME-dataset1/img/05185.png,null,/train/OffHME-dataset1/LG/05185.lg
13861,train,/train/OffHME-dataset1/img/01616.png,null,/train/OffHME-dataset1/LG/01616.lg
13862,train,/train/OffHME-dataset1/img/00301.png,null,/train/OffHME-dataset1/LG/00301.lg
13863,train,/train/OffHME-dataset1/img/07676.png,null,/train/OffHME-dataset1/LG/07676.lg
13864,train,/train/OffHME-dataset1/img/09116.png,null,/train/OffHME-dataset1/LG/09116.lg
13865,train,/train/OffHME-dataset1/img/02116.png,null,/train/OffHME-dataset1/LG/02116.lg
13866,train,/train/OffHME-dataset1/img/00474.png,null,/train/OffHME-dataset1/LG/00474.lg
13867,train,/train/OffHME-dataset1/img/04300.png,null,/train/OffHME-dataset1/LG/04300.lg
13868,train,/train/OffHME-dataset1/img/05287.png,null,/train/OffHME-dataset1/LG/05287.lg
13869,train,/train/OffHME-dataset1/img/09575.png,null,/train/OffHME-dataset1/LG/09575.lg
13870,train,/train/OffHME-dataset1/img/04148.png,null,/train/OffHME-dataset1/LG/04148.lg
13871,train,/train/OffHME-dataset1/img/00333.png,null,/train/OffHME-dataset1/LG/00333.lg
13872,train,/train/OffHME-dataset1/img/03854.png,null,/train/OffHME-dataset1/LG/03854.lg
13873,train,/train/OffHME-dataset1/img/09618.png,null,/train/OffHME-dataset1/LG/09618.lg
13874,train,/train/OffHME-dataset1/img/06884.png,null,/train/OffHME-dataset1/LG/06884.lg
13875,train,/train/OffHME-dataset1/img/06543.png,null,/train/OffHME-dataset1/LG/06543.lg
13876,train,/train/OffHME-dataset1/img/00802.png,null,/train/OffHME-dataset1/LG/00802.lg
13877,train,/train/OffHME-dataset1/img/07857.png,null,/train/OffHME-dataset1/LG/07857.lg
13878,train,/train/OffHME-dataset1/img/00780.png,null,/train/OffHME-dataset1/LG/00780.lg
13879,train,/train/OffHME-dataset1/img/07809.png,null,/train/OffHME-dataset1/LG/07809.lg
13880,train,/train/OffHME-dataset1/img/03893.png,null,/train/OffHME-dataset1/LG/03893.lg
13881,train,/train/OffHME-dataset1/img/05888.png,null,/train/OffHME-dataset1/LG/05888.lg
13882,train,/train/OffHME-dataset1/img/09842.png,null,/train/OffHME-dataset1/LG/09842.lg
13883,train,/train/OffHME-dataset1/img/06685.png,null,/train/OffHME-dataset1/LG/06685.lg
13884,train,/train/OffHME-dataset1/img/01430.png,null,/train/OffHME-dataset1/LG/01430.lg
13885,train,/train/OffHME-dataset1/img/00587.png,null,/train/OffHME-dataset1/LG/00587.lg
13886,train,/train/OffHME-dataset1/img/07391.png,null,/train/OffHME-dataset1/LG/07391.lg
13887,train,/train/OffHME-dataset1/img/03192.png,null,/train/OffHME-dataset1/LG/03192.lg
13888,train,/train/OffHME-dataset1/img/04296.png,null,/train/OffHME-dataset1/LG/04296.lg
13889,train,/train/OffHME-dataset1/img/00919.png,null,/train/OffHME-dataset1/LG/00919.lg
13890,train,/train/OffHME-dataset1/img/08382.png,null,/train/OffHME-dataset1/LG/08382.lg
13891,train,/train/OffHME-dataset1/img/06108.png,null,/train/OffHME-dataset1/LG/06108.lg
13892,train,/train/OffHME-dataset1/img/06350.png,null,/train/OffHME-dataset1/LG/06350.lg
13893,train,/train/OffHME-dataset1/img/01873.png,null,/train/OffHME-dataset1/LG/01873.lg
13894,train,/train/OffHME-dataset1/img/08661.png,null,/train/OffHME-dataset1/LG/08661.lg
