,flag,inkml,lg,symlg
10954,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_77.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_77.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_77.lg
10955,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_78.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_78.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_78.lg
10956,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_79.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_79.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_79.lg
10957,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_8.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_8.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_8.lg
10958,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_80.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_80.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_80.lg
10959,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_81.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_81.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_81.lg
10960,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_82.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_82.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_82.lg
10961,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_83.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_83.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_83.lg
10962,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_84.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_84.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_84.lg
10963,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_85.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_85.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_85.lg
10964,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_86.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_86.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_86.lg
10965,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_87.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_87.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_87.lg
10966,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_88.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_88.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_88.lg
10967,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_89.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_89.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_89.lg
10968,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_9.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_9.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_9.lg
10969,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_90.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_90.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_90.lg
10970,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_91.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_91.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_91.lg
10971,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_92.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_92.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_92.lg
10972,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_93.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_93.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_93.lg
10973,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_94.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_94.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_94.lg
10974,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_95.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_95.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_95.lg
10975,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_96.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_96.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_96.lg
10976,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_97.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_97.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_97.lg
10977,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_98.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_98.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_98.lg
10978,train,/train/CROHME/INKML/CROHME2019_val/RIT_2014_99.inkml,/train/CROHME/LG/CROHME2019_val/RIT_2014_99.lg,/train/CROHME/SymLG/CROHME2019_val/RIT_2014_99.lg
10979,val,/val/INKML/CROHME2016_test/UN_101_em_0.inkml,/val/LG/CROHME2016_test/UN_101_em_0.lg,/val/SymLG/CROHME2016_test/UN_101_em_0.lg
10980,val,/val/INKML/CROHME2016_test/UN_101_em_1.inkml,/val/LG/CROHME2016_test/UN_101_em_1.lg,/val/SymLG/CROHME2016_test/UN_101_em_1.lg
10981,val,/val/INKML/CROHME2016_test/UN_101_em_10.inkml,/val/LG/CROHME2016_test/UN_101_em_10.lg,/val/SymLG/CROHME2016_test/UN_101_em_10.lg
10982,val,/val/INKML/CROHME2016_test/UN_101_em_11.inkml,/val/LG/CROHME2016_test/UN_101_em_11.lg,/val/SymLG/CROHME2016_test/UN_101_em_11.lg
10983,val,/val/INKML/CROHME2016_test/UN_101_em_12.inkml,/val/LG/CROHME2016_test/UN_101_em_12.lg,/val/SymLG/CROHME2016_test/UN_101_em_12.lg
10984,val,/val/INKML/CROHME2016_test/UN_101_em_13.inkml,/val/LG/CROHME2016_test/UN_101_em_13.lg,/val/SymLG/CROHME2016_test/UN_101_em_13.lg
10985,val,/val/INKML/CROHME2016_test/UN_101_em_14.inkml,/val/LG/CROHME2016_test/UN_101_em_14.lg,/val/SymLG/CROHME2016_test/UN_101_em_14.lg
10986,val,/val/INKML/CROHME2016_test/UN_101_em_15.inkml,/val/LG/CROHME2016_test/UN_101_em_15.lg,/val/SymLG/CROHME2016_test/UN_101_em_15.lg
10987,val,/val/INKML/CROHME2016_test/UN_101_em_16.inkml,/val/LG/CROHME2016_test/UN_101_em_16.lg,/val/SymLG/CROHME2016_test/UN_101_em_16.lg
10988,val,/val/INKML/CROHME2016_test/UN_101_em_17.inkml,/val/LG/CROHME2016_test/UN_101_em_17.lg,/val/SymLG/CROHME2016_test/UN_101_em_17.lg
10989,val,/val/INKML/CROHME2016_test/UN_101_em_18.inkml,/val/LG/CROHME2016_test/UN_101_em_18.lg,/val/SymLG/CROHME2016_test/UN_101_em_18.lg
10990,val,/val/INKML/CROHME2016_test/UN_101_em_19.inkml,/val/LG/CROHME2016_test/UN_101_em_19.lg,/val/SymLG/CROHME2016_test/UN_101_em_19.lg
10991,val,/val/INKML/CROHME2016_test/UN_101_em_2.inkml,/val/LG/CROHME2016_test/UN_101_em_2.lg,/val/SymLG/CROHME2016_test/UN_101_em_2.lg
10992,val,/val/INKML/CROHME2016_test/UN_101_em_20.inkml,/val/LG/CROHME2016_test/UN_101_em_20.lg,/val/SymLG/CROHME2016_test/UN_101_em_20.lg
10993,val,/val/INKML/CROHME2016_test/UN_101_em_21.inkml,/val/LG/CROHME2016_test/UN_101_em_21.lg,/val/SymLG/CROHME2016_test/UN_101_em_21.lg
10994,val,/val/INKML/CROHME2016_test/UN_101_em_22.inkml,/val/LG/CROHME2016_test/UN_101_em_22.lg,/val/SymLG/CROHME2016_test/UN_101_em_22.lg
10995,val,/val/INKML/CROHME2016_test/UN_101_em_23.inkml,/val/LG/CROHME2016_test/UN_101_em_23.lg,/val/SymLG/CROHME2016_test/UN_101_em_23.lg
10996,val,/val/INKML/CROHME2016_test/UN_101_em_24.inkml,/val/LG/CROHME2016_test/UN_101_em_24.lg,/val/SymLG/CROHME2016_test/UN_101_em_24.lg
10997,val,/val/INKML/CROHME2016_test/UN_101_em_3.inkml,/val/LG/CROHME2016_test/UN_101_em_3.lg,/val/SymLG/CROHME2016_test/UN_101_em_3.lg
10998,val,/val/INKML/CROHME2016_test/UN_101_em_4.inkml,/val/LG/CROHME2016_test/UN_101_em_4.lg,/val/SymLG/CROHME2016_test/UN_101_em_4.lg
10999,val,/val/INKML/CROHME2016_test/UN_101_em_5.inkml,/val/LG/CROHME2016_test/UN_101_em_5.lg,/val/SymLG/CROHME2016_test/UN_101_em_5.lg
11000,val,/val/INKML/CROHME2016_test/UN_101_em_6.inkml,/val/LG/CROHME2016_test/UN_101_em_6.lg,/val/SymLG/CROHME2016_test/UN_101_em_6.lg
11001,val,/val/INKML/CROHME2016_test/UN_101_em_7.inkml,/val/LG/CROHME2016_test/UN_101_em_7.lg,/val/SymLG/CROHME2016_test/UN_101_em_7.lg
11002,val,/val/INKML/CROHME2016_test/UN_101_em_8.inkml,/val/LG/CROHME2016_test/UN_101_em_8.lg,/val/SymLG/CROHME2016_test/UN_101_em_8.lg
11003,val,/val/INKML/CROHME2016_test/UN_101_em_9.inkml,/val/LG/CROHME2016_test/UN_101_em_9.lg,/val/SymLG/CROHME2016_test/UN_101_em_9.lg
11004,val,/val/INKML/CROHME2016_test/UN_102_em_25.inkml,/val/LG/CROHME2016_test/UN_102_em_25.lg,/val/SymLG/CROHME2016_test/UN_102_em_25.lg
11005,val,/val/INKML/CROHME2016_test/UN_102_em_26.inkml,/val/LG/CROHME2016_test/UN_102_em_26.lg,/val/SymLG/CROHME2016_test/UN_102_em_26.lg
11006,val,/val/INKML/CROHME2016_test/UN_102_em_27.inkml,/val/LG/CROHME2016_test/UN_102_em_27.lg,/val/SymLG/CROHME2016_test/UN_102_em_27.lg
11007,val,/val/INKML/CROHME2016_test/UN_102_em_28.inkml,/val/LG/CROHME2016_test/UN_102_em_28.lg,/val/SymLG/CROHME2016_test/UN_102_em_28.lg
11008,val,/val/INKML/CROHME2016_test/UN_102_em_29.inkml,/val/LG/CROHME2016_test/UN_102_em_29.lg,/val/SymLG/CROHME2016_test/UN_102_em_29.lg
11009,val,/val/INKML/CROHME2016_test/UN_102_em_30.inkml,/val/LG/CROHME2016_test/UN_102_em_30.lg,/val/SymLG/CROHME2016_test/UN_102_em_30.lg
11010,val,/val/INKML/CROHME2016_test/UN_102_em_31.inkml,/val/LG/CROHME2016_test/UN_102_em_31.lg,/val/SymLG/CROHME2016_test/UN_102_em_31.lg
11011,val,/val/INKML/CROHME2016_test/UN_102_em_32.inkml,/val/LG/CROHME2016_test/UN_102_em_32.lg,/val/SymLG/CROHME2016_test/UN_102_em_32.lg
11012,val,/val/INKML/CROHME2016_test/UN_102_em_33.inkml,/val/LG/CROHME2016_test/UN_102_em_33.lg,/val/SymLG/CROHME2016_test/UN_102_em_33.lg
11013,val,/val/INKML/CROHME2016_test/UN_102_em_34.inkml,/val/LG/CROHME2016_test/UN_102_em_34.lg,/val/SymLG/CROHME2016_test/UN_102_em_34.lg
11014,val,/val/INKML/CROHME2016_test/UN_102_em_35.inkml,/val/LG/CROHME2016_test/UN_102_em_35.lg,/val/SymLG/CROHME2016_test/UN_102_em_35.lg
11015,val,/val/INKML/CROHME2016_test/UN_102_em_36.inkml,/val/LG/CROHME2016_test/UN_102_em_36.lg,/val/SymLG/CROHME2016_test/UN_102_em_36.lg
11016,val,/val/INKML/CROHME2016_test/UN_102_em_37.inkml,/val/LG/CROHME2016_test/UN_102_em_37.lg,/val/SymLG/CROHME2016_test/UN_102_em_37.lg
11017,val,/val/INKML/CROHME2016_test/UN_102_em_38.inkml,/val/LG/CROHME2016_test/UN_102_em_38.lg,/val/SymLG/CROHME2016_test/UN_102_em_38.lg
11018,val,/val/INKML/CROHME2016_test/UN_102_em_39.inkml,/val/LG/CROHME2016_test/UN_102_em_39.lg,/val/SymLG/CROHME2016_test/UN_102_em_39.lg
11019,val,/val/INKML/CROHME2016_test/UN_102_em_40.inkml,/val/LG/CROHME2016_test/UN_102_em_40.lg,/val/SymLG/CROHME2016_test/UN_102_em_40.lg
11020,val,/val/INKML/CROHME2016_test/UN_102_em_41.inkml,/val/LG/CROHME2016_test/UN_102_em_41.lg,/val/SymLG/CROHME2016_test/UN_102_em_41.lg
11021,val,/val/INKML/CROHME2016_test/UN_102_em_42.inkml,/val/LG/CROHME2016_test/UN_102_em_42.lg,/val/SymLG/CROHME2016_test/UN_102_em_42.lg
11022,val,/val/INKML/CROHME2016_test/UN_102_em_43.inkml,/val/LG/CROHME2016_test/UN_102_em_43.lg,/val/SymLG/CROHME2016_test/UN_102_em_43.lg
11023,val,/val/INKML/CROHME2016_test/UN_102_em_44.inkml,/val/LG/CROHME2016_test/UN_102_em_44.lg,/val/SymLG/CROHME2016_test/UN_102_em_44.lg
11024,val,/val/INKML/CROHME2016_test/UN_102_em_45.inkml,/val/LG/CROHME2016_test/UN_102_em_45.lg,/val/SymLG/CROHME2016_test/UN_102_em_45.lg
11025,val,/val/INKML/CROHME2016_test/UN_102_em_46.inkml,/val/LG/CROHME2016_test/UN_102_em_46.lg,/val/SymLG/CROHME2016_test/UN_102_em_46.lg
11026,val,/val/INKML/CROHME2016_test/UN_102_em_47.inkml,/val/LG/CROHME2016_test/UN_102_em_47.lg,/val/SymLG/CROHME2016_test/UN_102_em_47.lg
11027,val,/val/INKML/CROHME2016_test/UN_102_em_48.inkml,/val/LG/CROHME2016_test/UN_102_em_48.lg,/val/SymLG/CROHME2016_test/UN_102_em_48.lg
11028,val,/val/INKML/CROHME2016_test/UN_102_em_49.inkml,/val/LG/CROHME2016_test/UN_102_em_49.lg,/val/SymLG/CROHME2016_test/UN_102_em_49.lg
11029,val,/val/INKML/CROHME2016_test/UN_103_em_50.inkml,/val/LG/CROHME2016_test/UN_103_em_50.lg,/val/SymLG/CROHME2016_test/UN_103_em_50.lg
11030,val,/val/INKML/CROHME2016_test/UN_103_em_51.inkml,/val/LG/CROHME2016_test/UN_103_em_51.lg,/val/SymLG/CROHME2016_test/UN_103_em_51.lg
11031,val,/val/INKML/CROHME2016_test/UN_103_em_52.inkml,/val/LG/CROHME2016_test/UN_103_em_52.lg,/val/SymLG/CROHME2016_test/UN_103_em_52.lg
11032,val,/val/INKML/CROHME2016_test/UN_103_em_53.inkml,/val/LG/CROHME2016_test/UN_103_em_53.lg,/val/SymLG/CROHME2016_test/UN_103_em_53.lg
11033,val,/val/INKML/CROHME2016_test/UN_103_em_54.inkml,/val/LG/CROHME2016_test/UN_103_em_54.lg,/val/SymLG/CROHME2016_test/UN_103_em_54.lg
11034,val,/val/INKML/CROHME2016_test/UN_103_em_55.inkml,/val/LG/CROHME2016_test/UN_103_em_55.lg,/val/SymLG/CROHME2016_test/UN_103_em_55.lg
11035,val,/val/INKML/CROHME2016_test/UN_103_em_56.inkml,/val/LG/CROHME2016_test/UN_103_em_56.lg,/val/SymLG/CROHME2016_test/UN_103_em_56.lg
11036,val,/val/INKML/CROHME2016_test/UN_103_em_57.inkml,/val/LG/CROHME2016_test/UN_103_em_57.lg,/val/SymLG/CROHME2016_test/UN_103_em_57.lg
11037,val,/val/INKML/CROHME2016_test/UN_103_em_58.inkml,/val/LG/CROHME2016_test/UN_103_em_58.lg,/val/SymLG/CROHME2016_test/UN_103_em_58.lg
11038,val,/val/INKML/CROHME2016_test/UN_103_em_59.inkml,/val/LG/CROHME2016_test/UN_103_em_59.lg,/val/SymLG/CROHME2016_test/UN_103_em_59.lg
11039,val,/val/INKML/CROHME2016_test/UN_103_em_60.inkml,/val/LG/CROHME2016_test/UN_103_em_60.lg,/val/SymLG/CROHME2016_test/UN_103_em_60.lg
11040,val,/val/INKML/CROHME2016_test/UN_103_em_61.inkml,/val/LG/CROHME2016_test/UN_103_em_61.lg,/val/SymLG/CROHME2016_test/UN_103_em_61.lg
11041,val,/val/INKML/CROHME2016_test/UN_103_em_62.inkml,/val/LG/CROHME2016_test/UN_103_em_62.lg,/val/SymLG/CROHME2016_test/UN_103_em_62.lg
11042,val,/val/INKML/CROHME2016_test/UN_103_em_63.inkml,/val/LG/CROHME2016_test/UN_103_em_63.lg,/val/SymLG/CROHME2016_test/UN_103_em_63.lg
11043,val,/val/INKML/CROHME2016_test/UN_103_em_64.inkml,/val/LG/CROHME2016_test/UN_103_em_64.lg,/val/SymLG/CROHME2016_test/UN_103_em_64.lg
11044,val,/val/INKML/CROHME2016_test/UN_103_em_65.inkml,/val/LG/CROHME2016_test/UN_103_em_65.lg,/val/SymLG/CROHME2016_test/UN_103_em_65.lg
11045,val,/val/INKML/CROHME2016_test/UN_103_em_66.inkml,/val/LG/CROHME2016_test/UN_103_em_66.lg,/val/SymLG/CROHME2016_test/UN_103_em_66.lg
11046,val,/val/INKML/CROHME2016_test/UN_103_em_67.inkml,/val/LG/CROHME2016_test/UN_103_em_67.lg,/val/SymLG/CROHME2016_test/UN_103_em_67.lg
11047,val,/val/INKML/CROHME2016_test/UN_103_em_68.inkml,/val/LG/CROHME2016_test/UN_103_em_68.lg,/val/SymLG/CROHME2016_test/UN_103_em_68.lg
11048,val,/val/INKML/CROHME2016_test/UN_103_em_69.inkml,/val/LG/CROHME2016_test/UN_103_em_69.lg,/val/SymLG/CROHME2016_test/UN_103_em_69.lg
11049,val,/val/INKML/CROHME2016_test/UN_103_em_70.inkml,/val/LG/CROHME2016_test/UN_103_em_70.lg,/val/SymLG/CROHME2016_test/UN_103_em_70.lg
11050,val,/val/INKML/CROHME2016_test/UN_103_em_72.inkml,/val/LG/CROHME2016_test/UN_103_em_72.lg,/val/SymLG/CROHME2016_test/UN_103_em_72.lg
11051,val,/val/INKML/CROHME2016_test/UN_103_em_73.inkml,/val/LG/CROHME2016_test/UN_103_em_73.lg,/val/SymLG/CROHME2016_test/UN_103_em_73.lg
11052,val,/val/INKML/CROHME2016_test/UN_103_em_74.inkml,/val/LG/CROHME2016_test/UN_103_em_74.lg,/val/SymLG/CROHME2016_test/UN_103_em_74.lg
11053,val,/val/INKML/CROHME2016_test/UN_104_em_75.inkml,/val/LG/CROHME2016_test/UN_104_em_75.lg,/val/SymLG/CROHME2016_test/UN_104_em_75.lg
11054,val,/val/INKML/CROHME2016_test/UN_104_em_76.inkml,/val/LG/CROHME2016_test/UN_104_em_76.lg,/val/SymLG/CROHME2016_test/UN_104_em_76.lg
11055,val,/val/INKML/CROHME2016_test/UN_104_em_77.inkml,/val/LG/CROHME2016_test/UN_104_em_77.lg,/val/SymLG/CROHME2016_test/UN_104_em_77.lg
11056,val,/val/INKML/CROHME2016_test/UN_104_em_78.inkml,/val/LG/CROHME2016_test/UN_104_em_78.lg,/val/SymLG/CROHME2016_test/UN_104_em_78.lg
11057,val,/val/INKML/CROHME2016_test/UN_104_em_79.inkml,/val/LG/CROHME2016_test/UN_104_em_79.lg,/val/SymLG/CROHME2016_test/UN_104_em_79.lg
11058,val,/val/INKML/CROHME2016_test/UN_104_em_80.inkml,/val/LG/CROHME2016_test/UN_104_em_80.lg,/val/SymLG/CROHME2016_test/UN_104_em_80.lg
11059,val,/val/INKML/CROHME2016_test/UN_104_em_81.inkml,/val/LG/CROHME2016_test/UN_104_em_81.lg,/val/SymLG/CROHME2016_test/UN_104_em_81.lg
11060,val,/val/INKML/CROHME2016_test/UN_104_em_82.inkml,/val/LG/CROHME2016_test/UN_104_em_82.lg,/val/SymLG/CROHME2016_test/UN_104_em_82.lg
11061,val,/val/INKML/CROHME2016_test/UN_104_em_83.inkml,/val/LG/CROHME2016_test/UN_104_em_83.lg,/val/SymLG/CROHME2016_test/UN_104_em_83.lg
11062,val,/val/INKML/CROHME2016_test/UN_104_em_84.inkml,/val/LG/CROHME2016_test/UN_104_em_84.lg,/val/SymLG/CROHME2016_test/UN_104_em_84.lg
11063,val,/val/INKML/CROHME2016_test/UN_104_em_85.inkml,/val/LG/CROHME2016_test/UN_104_em_85.lg,/val/SymLG/CROHME2016_test/UN_104_em_85.lg
11064,val,/val/INKML/CROHME2016_test/UN_104_em_86.inkml,/val/LG/CROHME2016_test/UN_104_em_86.lg,/val/SymLG/CROHME2016_test/UN_104_em_86.lg
11065,val,/val/INKML/CROHME2016_test/UN_104_em_87.inkml,/val/LG/CROHME2016_test/UN_104_em_87.lg,/val/SymLG/CROHME2016_test/UN_104_em_87.lg
11066,val,/val/INKML/CROHME2016_test/UN_104_em_88.inkml,/val/LG/CROHME2016_test/UN_104_em_88.lg,/val/SymLG/CROHME2016_test/UN_104_em_88.lg
11067,val,/val/INKML/CROHME2016_test/UN_104_em_89.inkml,/val/LG/CROHME2016_test/UN_104_em_89.lg,/val/SymLG/CROHME2016_test/UN_104_em_89.lg
11068,val,/val/INKML/CROHME2016_test/UN_104_em_90.inkml,/val/LG/CROHME2016_test/UN_104_em_90.lg,/val/SymLG/CROHME2016_test/UN_104_em_90.lg
11069,val,/val/INKML/CROHME2016_test/UN_104_em_91.inkml,/val/LG/CROHME2016_test/UN_104_em_91.lg,/val/SymLG/CROHME2016_test/UN_104_em_91.lg
11070,val,/val/INKML/CROHME2016_test/UN_104_em_92.inkml,/val/LG/CROHME2016_test/UN_104_em_92.lg,/val/SymLG/CROHME2016_test/UN_104_em_92.lg
11071,val,/val/INKML/CROHME2016_test/UN_104_em_93.inkml,/val/LG/CROHME2016_test/UN_104_em_93.lg,/val/SymLG/CROHME2016_test/UN_104_em_93.lg
11072,val,/val/INKML/CROHME2016_test/UN_104_em_94.inkml,/val/LG/CROHME2016_test/UN_104_em_94.lg,/val/SymLG/CROHME2016_test/UN_104_em_94.lg
11073,val,/val/INKML/CROHME2016_test/UN_104_em_95.inkml,/val/LG/CROHME2016_test/UN_104_em_95.lg,/val/SymLG/CROHME2016_test/UN_104_em_95.lg
11074,val,/val/INKML/CROHME2016_test/UN_104_em_96.inkml,/val/LG/CROHME2016_test/UN_104_em_96.lg,/val/SymLG/CROHME2016_test/UN_104_em_96.lg
11075,val,/val/INKML/CROHME2016_test/UN_104_em_97.inkml,/val/LG/CROHME2016_test/UN_104_em_97.lg,/val/SymLG/CROHME2016_test/UN_104_em_97.lg
11076,val,/val/INKML/CROHME2016_test/UN_104_em_98.inkml,/val/LG/CROHME2016_test/UN_104_em_98.lg,/val/SymLG/CROHME2016_test/UN_104_em_98.lg
11077,val,/val/INKML/CROHME2016_test/UN_104_em_99.inkml,/val/LG/CROHME2016_test/UN_104_em_99.lg,/val/SymLG/CROHME2016_test/UN_104_em_99.lg
11078,val,/val/INKML/CROHME2016_test/UN_105_em_100.inkml,/val/LG/CROHME2016_test/UN_105_em_100.lg,/val/SymLG/CROHME2016_test/UN_105_em_100.lg
11079,val,/val/INKML/CROHME2016_test/UN_105_em_101.inkml,/val/LG/CROHME2016_test/UN_105_em_101.lg,/val/SymLG/CROHME2016_test/UN_105_em_101.lg
11080,val,/val/INKML/CROHME2016_test/UN_105_em_102.inkml,/val/LG/CROHME2016_test/UN_105_em_102.lg,/val/SymLG/CROHME2016_test/UN_105_em_102.lg
11081,val,/val/INKML/CROHME2016_test/UN_105_em_103.inkml,/val/LG/CROHME2016_test/UN_105_em_103.lg,/val/SymLG/CROHME2016_test/UN_105_em_103.lg
11082,val,/val/INKML/CROHME2016_test/UN_105_em_104.inkml,/val/LG/CROHME2016_test/UN_105_em_104.lg,/val/SymLG/CROHME2016_test/UN_105_em_104.lg
11083,val,/val/INKML/CROHME2016_test/UN_105_em_105.inkml,/val/LG/CROHME2016_test/UN_105_em_105.lg,/val/SymLG/CROHME2016_test/UN_105_em_105.lg
11084,val,/val/INKML/CROHME2016_test/UN_105_em_106.inkml,/val/LG/CROHME2016_test/UN_105_em_106.lg,/val/SymLG/CROHME2016_test/UN_105_em_106.lg
11085,val,/val/INKML/CROHME2016_test/UN_105_em_107.inkml,/val/LG/CROHME2016_test/UN_105_em_107.lg,/val/SymLG/CROHME2016_test/UN_105_em_107.lg
11086,val,/val/INKML/CROHME2016_test/UN_105_em_108.inkml,/val/LG/CROHME2016_test/UN_105_em_108.lg,/val/SymLG/CROHME2016_test/UN_105_em_108.lg
11087,val,/val/INKML/CROHME2016_test/UN_105_em_109.inkml,/val/LG/CROHME2016_test/UN_105_em_109.lg,/val/SymLG/CROHME2016_test/UN_105_em_109.lg
11088,val,/val/INKML/CROHME2016_test/UN_105_em_110.inkml,/val/LG/CROHME2016_test/UN_105_em_110.lg,/val/SymLG/CROHME2016_test/UN_105_em_110.lg
11089,val,/val/INKML/CROHME2016_test/UN_105_em_111.inkml,/val/LG/CROHME2016_test/UN_105_em_111.lg,/val/SymLG/CROHME2016_test/UN_105_em_111.lg
11090,val,/val/INKML/CROHME2016_test/UN_105_em_112.inkml,/val/LG/CROHME2016_test/UN_105_em_112.lg,/val/SymLG/CROHME2016_test/UN_105_em_112.lg
11091,val,/val/INKML/CROHME2016_test/UN_105_em_113.inkml,/val/LG/CROHME2016_test/UN_105_em_113.lg,/val/SymLG/CROHME2016_test/UN_105_em_113.lg
11092,val,/val/INKML/CROHME2016_test/UN_105_em_114.inkml,/val/LG/CROHME2016_test/UN_105_em_114.lg,/val/SymLG/CROHME2016_test/UN_105_em_114.lg
11093,val,/val/INKML/CROHME2016_test/UN_105_em_115.inkml,/val/LG/CROHME2016_test/UN_105_em_115.lg,/val/SymLG/CROHME2016_test/UN_105_em_115.lg
11094,val,/val/INKML/CROHME2016_test/UN_105_em_116.inkml,/val/LG/CROHME2016_test/UN_105_em_116.lg,/val/SymLG/CROHME2016_test/UN_105_em_116.lg
11095,val,/val/INKML/CROHME2016_test/UN_105_em_117.inkml,/val/LG/CROHME2016_test/UN_105_em_117.lg,/val/SymLG/CROHME2016_test/UN_105_em_117.lg
11096,val,/val/INKML/CROHME2016_test/UN_105_em_118.inkml,/val/LG/CROHME2016_test/UN_105_em_118.lg,/val/SymLG/CROHME2016_test/UN_105_em_118.lg
11097,val,/val/INKML/CROHME2016_test/UN_105_em_119.inkml,/val/LG/CROHME2016_test/UN_105_em_119.lg,/val/SymLG/CROHME2016_test/UN_105_em_119.lg
11098,val,/val/INKML/CROHME2016_test/UN_105_em_120.inkml,/val/LG/CROHME2016_test/UN_105_em_120.lg,/val/SymLG/CROHME2016_test/UN_105_em_120.lg
11099,val,/val/INKML/CROHME2016_test/UN_105_em_121.inkml,/val/LG/CROHME2016_test/UN_105_em_121.lg,/val/SymLG/CROHME2016_test/UN_105_em_121.lg
11100,val,/val/INKML/CROHME2016_test/UN_105_em_122.inkml,/val/LG/CROHME2016_test/UN_105_em_122.lg,/val/SymLG/CROHME2016_test/UN_105_em_122.lg
11101,val,/val/INKML/CROHME2016_test/UN_105_em_123.inkml,/val/LG/CROHME2016_test/UN_105_em_123.lg,/val/SymLG/CROHME2016_test/UN_105_em_123.lg
11102,val,/val/INKML/CROHME2016_test/UN_105_em_124.inkml,/val/LG/CROHME2016_test/UN_105_em_124.lg,/val/SymLG/CROHME2016_test/UN_105_em_124.lg
11103,val,/val/INKML/CROHME2016_test/UN_106_em_125.inkml,/val/LG/CROHME2016_test/UN_106_em_125.lg,/val/SymLG/CROHME2016_test/UN_106_em_125.lg
11104,val,/val/INKML/CROHME2016_test/UN_106_em_126.inkml,/val/LG/CROHME2016_test/UN_106_em_126.lg,/val/SymLG/CROHME2016_test/UN_106_em_126.lg
